file_path,label
processed_data\dogs\1463.jpg,1
processed_data\cats\3190.jpg,0
processed_data\cats\719.jpg,0
processed_data\other\1109.jpg,2
processed_data\dogs\1266.jpg,1
processed_data\cats\2148.jpg,0
processed_data\dogs\4810.jpg,1
processed_data\dogs\2669.jpg,1
processed_data\cats\2836.jpg,0
processed_data\other\65.jpg,2
processed_data\dogs\2487.jpg,1
processed_data\dogs\1965.jpg,1
processed_data\dogs\1139.jpg,1
processed_data\cats\2280.jpg,0
processed_data\dogs\1021.jpg,1
processed_data\dogs\1250.jpg,1
processed_data\dogs\4793.jpg,1
processed_data\cats\235.jpg,0
processed_data\other\649.jpg,2
processed_data\other\3559.jpg,2
processed_data\other\3045.jpg,2
processed_data\dogs\706.jpg,1
processed_data\other\358.jpg,2
processed_data\dogs\1956.jpg,1
processed_data\cats\1608.jpg,0
processed_data\dogs\2503.jpg,1
processed_data\dogs\1764.jpg,1
processed_data\dogs\2973.jpg,1
processed_data\other\1370.jpg,2
processed_data\dogs\1236.jpg,1
processed_data\dogs\3294.jpg,1
processed_data\other\40.jpg,2
processed_data\other\196.jpg,2
processed_data\dogs\1045.jpg,1
processed_data\dogs\1191.jpg,1
processed_data\cats\2663.jpg,0
processed_data\dogs\2368.jpg,1
processed_data\cats\1961.jpg,0
processed_data\dogs\3639.jpg,1
processed_data\dogs\2603.jpg,1
processed_data\dogs\3163.jpg,1
processed_data\cats\323.jpg,0
processed_data\other\3212.jpg,2
processed_data\cats\4050.jpg,0
processed_data\cats\1988.jpg,0
processed_data\dogs\1433.jpg,1
processed_data\dogs\4691.jpg,1
processed_data\other\2443.jpg,2
processed_data\cats\1374.jpg,0
processed_data\dogs\520.jpg,1
processed_data\dogs\1735.jpg,1
processed_data\dogs\36.jpg,1
processed_data\cats\2750.jpg,0
processed_data\dogs\4102.jpg,1
processed_data\cats\400.jpg,0
processed_data\cats\3067.jpg,0
processed_data\dogs\4744.jpg,1
processed_data\other\1814.jpg,2
processed_data\other\700.jpg,2
processed_data\cats\1185.jpg,0
processed_data\dogs\3958.jpg,1
processed_data\cats\4311.jpg,0
processed_data\other\431.jpg,2
processed_data\dogs\3899.jpg,1
processed_data\other\613.jpg,2
processed_data\cats\1473.jpg,0
processed_data\dogs\1294.jpg,1
processed_data\cats\17.jpg,0
processed_data\cats\1648.jpg,0
processed_data\dogs\3183.jpg,1
processed_data\dogs\559.jpg,1
processed_data\dogs\308.jpg,1
processed_data\cats\2672.jpg,0
processed_data\other\3446.jpg,2
processed_data\other\4905.jpg,2
processed_data\other\343.jpg,2
processed_data\other\4251.jpg,2
processed_data\cats\2791.jpg,0
processed_data\cats\3097.jpg,0
processed_data\other\129.jpg,2
processed_data\dogs\2202.jpg,1
processed_data\dogs\920.jpg,1
processed_data\other\434.jpg,2
processed_data\dogs\2002.jpg,1
processed_data\cats\4110.jpg,0
processed_data\dogs\3350.jpg,1
processed_data\dogs\2408.jpg,1
processed_data\other\2139.jpg,2
processed_data\dogs\3966.jpg,1
processed_data\other\2588.jpg,2
processed_data\dogs\4900.jpg,1
processed_data\dogs\1440.jpg,1
processed_data\other\4159.jpg,2
processed_data\cats\565.jpg,0
processed_data\other\1890.jpg,2
processed_data\dogs\3876.jpg,1
processed_data\dogs\1121.jpg,1
processed_data\dogs\2578.jpg,1
processed_data\other\2073.jpg,2
processed_data\other\4713.jpg,2
processed_data\cats\1229.jpg,0
processed_data\other\953.jpg,2
processed_data\other\3905.jpg,2
processed_data\other\3628.jpg,2
processed_data\other\2763.jpg,2
processed_data\dogs\2736.jpg,1
processed_data\dogs\64.jpg,1
processed_data\other\4940.jpg,2
processed_data\cats\4260.jpg,0
processed_data\cats\163.jpg,0
processed_data\cats\3869.jpg,0
processed_data\cats\1450.jpg,0
processed_data\other\2603.jpg,2
processed_data\other\3907.jpg,2
processed_data\dogs\1395.jpg,1
processed_data\cats\3299.jpg,0
processed_data\cats\1761.jpg,0
processed_data\cats\3020.jpg,0
processed_data\dogs\1552.jpg,1
processed_data\dogs\505.jpg,1
processed_data\cats\1332.jpg,0
processed_data\other\3959.jpg,2
processed_data\dogs\1283.jpg,1
processed_data\other\156.jpg,2
processed_data\dogs\1436.jpg,1
processed_data\dogs\1270.jpg,1
processed_data\cats\4645.jpg,0
processed_data\cats\4541.jpg,0
processed_data\dogs\2124.jpg,1
processed_data\other\855.jpg,2
processed_data\dogs\590.jpg,1
processed_data\other\3001.jpg,2
processed_data\other\3303.jpg,2
processed_data\cats\4667.jpg,0
processed_data\cats\1896.jpg,0
processed_data\cats\4898.jpg,0
processed_data\dogs\4247.jpg,1
processed_data\cats\2056.jpg,0
processed_data\other\577.jpg,2
processed_data\cats\1494.jpg,0
processed_data\cats\855.jpg,0
processed_data\other\3193.jpg,2
processed_data\cats\4933.jpg,0
processed_data\cats\4145.jpg,0
processed_data\other\884.jpg,2
processed_data\other\615.jpg,2
processed_data\other\809.jpg,2
processed_data\cats\2264.jpg,0
processed_data\other\3224.jpg,2
processed_data\other\3341.jpg,2
processed_data\dogs\1156.jpg,1
processed_data\dogs\1744.jpg,1
processed_data\dogs\1954.jpg,1
processed_data\dogs\3510.jpg,1
processed_data\other\3563.jpg,2
processed_data\dogs\2596.jpg,1
processed_data\cats\4227.jpg,0
processed_data\other\724.jpg,2
processed_data\other\1237.jpg,2
processed_data\cats\1621.jpg,0
processed_data\cats\3278.jpg,0
processed_data\dogs\1007.jpg,1
processed_data\cats\4097.jpg,0
processed_data\cats\1882.jpg,0
processed_data\dogs\4933.jpg,1
processed_data\dogs\1847.jpg,1
processed_data\other\4716.jpg,2
processed_data\cats\4799.jpg,0
processed_data\cats\108.jpg,0
processed_data\dogs\1585.jpg,1
processed_data\cats\3037.jpg,0
processed_data\other\1649.jpg,2
processed_data\dogs\3726.jpg,1
processed_data\dogs\56.jpg,1
processed_data\dogs\614.jpg,1
processed_data\cats\1232.jpg,0
processed_data\other\692.jpg,2
processed_data\cats\4000.jpg,0
processed_data\dogs\1445.jpg,1
processed_data\other\811.jpg,2
processed_data\cats\4612.jpg,0
processed_data\cats\4261.jpg,0
processed_data\other\1504.jpg,2
processed_data\cats\1399.jpg,0
processed_data\dogs\2575.jpg,1
processed_data\dogs\1098.jpg,1
processed_data\dogs\1867.jpg,1
processed_data\cats\4198.jpg,0
processed_data\cats\2973.jpg,0
processed_data\dogs\637.jpg,1
processed_data\dogs\3101.jpg,1
processed_data\other\3532.jpg,2
processed_data\cats\4028.jpg,0
processed_data\dogs\956.jpg,1
processed_data\cats\3579.jpg,0
processed_data\cats\3271.jpg,0
processed_data\other\2873.jpg,2
processed_data\dogs\3304.jpg,1
processed_data\dogs\3960.jpg,1
processed_data\other\1199.jpg,2
processed_data\cats\2049.jpg,0
processed_data\cats\4728.jpg,0
processed_data\dogs\1131.jpg,1
processed_data\cats\1073.jpg,0
processed_data\cats\3832.jpg,0
processed_data\other\3363.jpg,2
processed_data\cats\1790.jpg,0
processed_data\dogs\2570.jpg,1
processed_data\other\4927.jpg,2
processed_data\dogs\238.jpg,1
processed_data\other\4899.jpg,2
processed_data\dogs\4649.jpg,1
processed_data\cats\2318.jpg,0
processed_data\other\1840.jpg,2
processed_data\dogs\1575.jpg,1
processed_data\dogs\2381.jpg,1
processed_data\dogs\4975.jpg,1
processed_data\cats\1404.jpg,0
processed_data\cats\4892.jpg,0
processed_data\cats\4638.jpg,0
processed_data\other\2415.jpg,2
processed_data\cats\4721.jpg,0
processed_data\cats\3733.jpg,0
processed_data\dogs\4685.jpg,1
processed_data\other\3945.jpg,2
processed_data\dogs\407.jpg,1
processed_data\dogs\1740.jpg,1
processed_data\dogs\3514.jpg,1
processed_data\cats\1519.jpg,0
processed_data\dogs\121.jpg,1
processed_data\dogs\2411.jpg,1
processed_data\other\1441.jpg,2
processed_data\dogs\2955.jpg,1
processed_data\dogs\3218.jpg,1
processed_data\other\1901.jpg,2
processed_data\dogs\929.jpg,1
processed_data\other\1921.jpg,2
processed_data\dogs\1526.jpg,1
processed_data\other\2598.jpg,2
processed_data\cats\3218.jpg,0
processed_data\cats\474.jpg,0
processed_data\dogs\2211.jpg,1
processed_data\dogs\4757.jpg,1
processed_data\cats\137.jpg,0
processed_data\cats\136.jpg,0
processed_data\cats\4984.jpg,0
processed_data\cats\2874.jpg,0
processed_data\cats\375.jpg,0
processed_data\other\3740.jpg,2
processed_data\other\2076.jpg,2
processed_data\dogs\2852.jpg,1
processed_data\cats\1145.jpg,0
processed_data\dogs\4320.jpg,1
processed_data\other\1037.jpg,2
processed_data\other\405.jpg,2
processed_data\cats\4870.jpg,0
processed_data\other\3656.jpg,2
processed_data\other\2059.jpg,2
processed_data\cats\3984.jpg,0
processed_data\other\2803.jpg,2
processed_data\dogs\946.jpg,1
processed_data\cats\4539.jpg,0
processed_data\dogs\2664.jpg,1
processed_data\cats\2660.jpg,0
processed_data\other\3022.jpg,2
processed_data\cats\2199.jpg,0
processed_data\other\2346.jpg,2
processed_data\other\3903.jpg,2
processed_data\other\1264.jpg,2
processed_data\dogs\4424.jpg,1
processed_data\cats\1676.jpg,0
processed_data\cats\3756.jpg,0
processed_data\other\3699.jpg,2
processed_data\dogs\2796.jpg,1
processed_data\dogs\3280.jpg,1
processed_data\other\2460.jpg,2
processed_data\cats\1633.jpg,0
processed_data\cats\414.jpg,0
processed_data\dogs\616.jpg,1
processed_data\other\4204.jpg,2
processed_data\cats\614.jpg,0
processed_data\other\2450.jpg,2
processed_data\dogs\2847.jpg,1
processed_data\dogs\152.jpg,1
processed_data\other\3373.jpg,2
processed_data\dogs\2654.jpg,1
processed_data\cats\3834.jpg,0
processed_data\other\4935.jpg,2
processed_data\dogs\2369.jpg,1
processed_data\other\858.jpg,2
processed_data\cats\4417.jpg,0
processed_data\cats\4618.jpg,0
processed_data\dogs\4482.jpg,1
processed_data\cats\1965.jpg,0
processed_data\other\1015.jpg,2
processed_data\other\1342.jpg,2
processed_data\cats\4092.jpg,0
processed_data\other\4931.jpg,2
processed_data\other\4072.jpg,2
processed_data\dogs\965.jpg,1
processed_data\cats\3184.jpg,0
processed_data\cats\1219.jpg,0
processed_data\cats\4431.jpg,0
processed_data\other\2006.jpg,2
processed_data\cats\4267.jpg,0
processed_data\dogs\990.jpg,1
processed_data\cats\3033.jpg,0
processed_data\cats\3019.jpg,0
processed_data\cats\175.jpg,0
processed_data\dogs\1055.jpg,1
processed_data\dogs\208.jpg,1
processed_data\cats\1387.jpg,0
processed_data\dogs\3662.jpg,1
processed_data\cats\2053.jpg,0
processed_data\dogs\4034.jpg,1
processed_data\dogs\2291.jpg,1
processed_data\dogs\4439.jpg,1
processed_data\cats\69.jpg,0
processed_data\dogs\4287.jpg,1
processed_data\dogs\1258.jpg,1
processed_data\cats\438.jpg,0
processed_data\other\1052.jpg,2
processed_data\dogs\891.jpg,1
processed_data\cats\1222.jpg,0
processed_data\dogs\3401.jpg,1
processed_data\other\71.jpg,2
processed_data\dogs\3099.jpg,1
processed_data\other\3626.jpg,2
processed_data\dogs\3655.jpg,1
processed_data\dogs\3714.jpg,1
processed_data\other\4787.jpg,2
processed_data\cats\4064.jpg,0
processed_data\cats\3454.jpg,0
processed_data\other\867.jpg,2
processed_data\dogs\4551.jpg,1
processed_data\cats\1388.jpg,0
processed_data\other\2893.jpg,2
processed_data\dogs\3178.jpg,1
processed_data\dogs\3330.jpg,1
processed_data\other\2191.jpg,2
processed_data\other\4278.jpg,2
processed_data\other\544.jpg,2
processed_data\other\614.jpg,2
processed_data\other\4115.jpg,2
processed_data\other\4512.jpg,2
processed_data\other\205.jpg,2
processed_data\dogs\1564.jpg,1
processed_data\cats\460.jpg,0
processed_data\other\1407.jpg,2
processed_data\cats\777.jpg,0
processed_data\cats\2197.jpg,0
processed_data\dogs\868.jpg,1
processed_data\dogs\379.jpg,1
processed_data\cats\4775.jpg,0
processed_data\cats\2297.jpg,0
processed_data\cats\4310.jpg,0
processed_data\other\2859.jpg,2
processed_data\cats\4878.jpg,0
processed_data\dogs\3200.jpg,1
processed_data\cats\908.jpg,0
processed_data\dogs\3943.jpg,1
processed_data\cats\4585.jpg,0
processed_data\other\618.jpg,2
processed_data\other\4001.jpg,2
processed_data\other\2632.jpg,2
processed_data\dogs\4403.jpg,1
processed_data\cats\331.jpg,0
processed_data\other\1639.jpg,2
processed_data\cats\4848.jpg,0
processed_data\cats\4298.jpg,0
processed_data\other\2596.jpg,2
processed_data\other\870.jpg,2
processed_data\cats\32.jpg,0
processed_data\dogs\2637.jpg,1
processed_data\other\382.jpg,2
processed_data\dogs\2366.jpg,1
processed_data\dogs\172.jpg,1
processed_data\cats\429.jpg,0
processed_data\other\4097.jpg,2
processed_data\other\2878.jpg,2
processed_data\cats\3853.jpg,0
processed_data\cats\2099.jpg,0
processed_data\dogs\3042.jpg,1
processed_data\cats\4273.jpg,0
processed_data\cats\4748.jpg,0
processed_data\cats\1488.jpg,0
processed_data\cats\2081.jpg,0
processed_data\other\3623.jpg,2
processed_data\dogs\4432.jpg,1
processed_data\other\4299.jpg,2
processed_data\dogs\3015.jpg,1
processed_data\cats\3371.jpg,0
processed_data\other\571.jpg,2
processed_data\dogs\4453.jpg,1
processed_data\other\4057.jpg,2
processed_data\other\3982.jpg,2
processed_data\dogs\2580.jpg,1
processed_data\other\3770.jpg,2
processed_data\dogs\3552.jpg,1
processed_data\cats\1788.jpg,0
processed_data\other\3127.jpg,2
processed_data\cats\1174.jpg,0
processed_data\other\656.jpg,2
processed_data\cats\4042.jpg,0
processed_data\cats\494.jpg,0
processed_data\other\3444.jpg,2
processed_data\other\1647.jpg,2
processed_data\cats\3696.jpg,0
processed_data\cats\4515.jpg,0
processed_data\cats\3311.jpg,0
processed_data\dogs\3417.jpg,1
processed_data\cats\2578.jpg,0
processed_data\dogs\2344.jpg,1
processed_data\other\3646.jpg,2
processed_data\other\4656.jpg,2
processed_data\other\4928.jpg,2
processed_data\dogs\1647.jpg,1
processed_data\dogs\2297.jpg,1
processed_data\other\4728.jpg,2
processed_data\cats\971.jpg,0
processed_data\dogs\2766.jpg,1
processed_data\dogs\2630.jpg,1
processed_data\dogs\2329.jpg,1
processed_data\cats\739.jpg,0
processed_data\cats\4745.jpg,0
processed_data\other\334.jpg,2
processed_data\dogs\4674.jpg,1
processed_data\other\2110.jpg,2
processed_data\other\315.jpg,2
processed_data\cats\3411.jpg,0
processed_data\other\4564.jpg,2
processed_data\cats\3255.jpg,0
processed_data\dogs\3766.jpg,1
processed_data\cats\2357.jpg,0
processed_data\cats\4881.jpg,0
processed_data\dogs\5.jpg,1
processed_data\dogs\4132.jpg,1
processed_data\dogs\1318.jpg,1
processed_data\dogs\2473.jpg,1
processed_data\dogs\1873.jpg,1
processed_data\cats\2117.jpg,0
processed_data\cats\4359.jpg,0
processed_data\dogs\4475.jpg,1
processed_data\other\3902.jpg,2
processed_data\cats\4707.jpg,0
processed_data\other\3513.jpg,2
processed_data\cats\995.jpg,0
processed_data\other\1758.jpg,2
processed_data\dogs\3985.jpg,1
processed_data\cats\2687.jpg,0
processed_data\other\735.jpg,2
processed_data\dogs\1233.jpg,1
processed_data\cats\1226.jpg,0
processed_data\dogs\383.jpg,1
processed_data\cats\559.jpg,0
processed_data\dogs\4838.jpg,1
processed_data\dogs\1140.jpg,1
processed_data\other\3126.jpg,2
processed_data\dogs\3486.jpg,1
processed_data\cats\1681.jpg,0
processed_data\dogs\1430.jpg,1
processed_data\cats\1587.jpg,0
processed_data\dogs\1265.jpg,1
processed_data\dogs\4946.jpg,1
processed_data\dogs\1729.jpg,1
processed_data\dogs\1257.jpg,1
processed_data\cats\3600.jpg,0
processed_data\cats\4059.jpg,0
processed_data\dogs\3361.jpg,1
processed_data\dogs\1570.jpg,1
processed_data\cats\2276.jpg,0
processed_data\cats\3738.jpg,0
processed_data\cats\3545.jpg,0
processed_data\other\2043.jpg,2
processed_data\cats\1293.jpg,0
processed_data\other\143.jpg,2
processed_data\cats\1225.jpg,0
processed_data\other\4176.jpg,2
processed_data\dogs\3084.jpg,1
processed_data\dogs\2040.jpg,1
processed_data\dogs\1289.jpg,1
processed_data\dogs\4297.jpg,1
processed_data\other\2037.jpg,2
processed_data\cats\4938.jpg,0
processed_data\dogs\1918.jpg,1
processed_data\dogs\1080.jpg,1
processed_data\dogs\483.jpg,1
processed_data\dogs\1337.jpg,1
processed_data\cats\3715.jpg,0
processed_data\cats\3724.jpg,0
processed_data\dogs\765.jpg,1
processed_data\cats\3370.jpg,0
processed_data\other\3858.jpg,2
processed_data\dogs\578.jpg,1
processed_data\cats\2015.jpg,0
processed_data\cats\3714.jpg,0
processed_data\cats\3649.jpg,0
processed_data\cats\4291.jpg,0
processed_data\other\4398.jpg,2
processed_data\other\180.jpg,2
processed_data\other\2614.jpg,2
processed_data\dogs\4330.jpg,1
processed_data\cats\3395.jpg,0
processed_data\other\4360.jpg,2
processed_data\dogs\1338.jpg,1
processed_data\dogs\4020.jpg,1
processed_data\cats\2223.jpg,0
processed_data\dogs\2960.jpg,1
processed_data\other\167.jpg,2
processed_data\dogs\1478.jpg,1
processed_data\cats\4130.jpg,0
processed_data\other\504.jpg,2
processed_data\dogs\2127.jpg,1
processed_data\other\3737.jpg,2
processed_data\dogs\4370.jpg,1
processed_data\other\3435.jpg,2
processed_data\dogs\1099.jpg,1
processed_data\dogs\1844.jpg,1
processed_data\dogs\3681.jpg,1
processed_data\other\225.jpg,2
processed_data\other\1127.jpg,2
processed_data\cats\3590.jpg,0
processed_data\dogs\1753.jpg,1
processed_data\cats\4040.jpg,0
processed_data\other\3293.jpg,2
processed_data\cats\217.jpg,0
processed_data\other\479.jpg,2
processed_data\dogs\3196.jpg,1
processed_data\cats\960.jpg,0
processed_data\cats\851.jpg,0
processed_data\other\1581.jpg,2
processed_data\dogs\4331.jpg,1
processed_data\other\4125.jpg,2
processed_data\dogs\1646.jpg,1
processed_data\dogs\3868.jpg,1
processed_data\dogs\655.jpg,1
processed_data\cats\1846.jpg,0
processed_data\other\2993.jpg,2
processed_data\cats\391.jpg,0
processed_data\other\845.jpg,2
processed_data\cats\393.jpg,0
processed_data\other\2188.jpg,2
processed_data\other\1968.jpg,2
processed_data\cats\1156.jpg,0
processed_data\cats\139.jpg,0
processed_data\other\2216.jpg,2
processed_data\dogs\2842.jpg,1
processed_data\cats\1275.jpg,0
processed_data\cats\2406.jpg,0
processed_data\cats\4566.jpg,0
processed_data\dogs\2552.jpg,1
processed_data\cats\292.jpg,0
processed_data\dogs\4652.jpg,1
processed_data\other\3852.jpg,2
processed_data\other\178.jpg,2
processed_data\other\2819.jpg,2
processed_data\cats\979.jpg,0
processed_data\dogs\4296.jpg,1
processed_data\other\4246.jpg,2
processed_data\cats\1533.jpg,0
processed_data\dogs\3151.jpg,1
processed_data\cats\3046.jpg,0
processed_data\dogs\2863.jpg,1
processed_data\dogs\2645.jpg,1
processed_data\cats\661.jpg,0
processed_data\dogs\4819.jpg,1
processed_data\dogs\1297.jpg,1
processed_data\other\2377.jpg,2
processed_data\dogs\1313.jpg,1
processed_data\other\3214.jpg,2
processed_data\cats\3359.jpg,0
processed_data\dogs\664.jpg,1
processed_data\cats\613.jpg,0
processed_data\other\2205.jpg,2
processed_data\other\4356.jpg,2
processed_data\cats\1205.jpg,0
processed_data\cats\1159.jpg,0
processed_data\dogs\3592.jpg,1
processed_data\cats\1661.jpg,0
processed_data\other\4979.jpg,2
processed_data\other\1235.jpg,2
processed_data\other\1858.jpg,2
processed_data\cats\4477.jpg,0
processed_data\dogs\1777.jpg,1
processed_data\other\1797.jpg,2
processed_data\dogs\195.jpg,1
processed_data\dogs\4778.jpg,1
processed_data\other\2026.jpg,2
processed_data\cats\1096.jpg,0
processed_data\dogs\1632.jpg,1
processed_data\dogs\4130.jpg,1
processed_data\cats\2187.jpg,0
processed_data\dogs\184.jpg,1
processed_data\cats\2794.jpg,0
processed_data\dogs\2343.jpg,1
processed_data\cats\1678.jpg,0
processed_data\dogs\4283.jpg,1
processed_data\other\4664.jpg,2
processed_data\dogs\1120.jpg,1
processed_data\other\3657.jpg,2
processed_data\cats\1718.jpg,0
processed_data\other\2187.jpg,2
processed_data\cats\2876.jpg,0
processed_data\dogs\1449.jpg,1
processed_data\dogs\2078.jpg,1
processed_data\dogs\593.jpg,1
processed_data\cats\106.jpg,0
processed_data\dogs\1328.jpg,1
processed_data\dogs\671.jpg,1
processed_data\other\3735.jpg,2
processed_data\other\1244.jpg,2
processed_data\dogs\1611.jpg,1
processed_data\dogs\4484.jpg,1
processed_data\other\2067.jpg,2
processed_data\other\1131.jpg,2
processed_data\dogs\1150.jpg,1
processed_data\cats\251.jpg,0
